"date","cust","sales"
1994-11-01,20338704,10
1994-11-01,20338783,5
1994-11-01,20338864,7
1994-11-01,20338993,5
1994-11-01,20339052,10
1994-11-01,20339113,5
1994-11-01,20339171,10
1994-11-01,20339173,10
1994-11-01,20339293,5
1994-11-01,20339336,5
1994-11-01,20339391,10
1994-11-01,20339459,5
1994-11-01,20339605,4
1994-11-01,20339666,8
1994-11-01,20339733,5
1994-11-01,20339741,7
1994-11-01,20339810,5
1994-11-01,20339945,3
1994-11-01,20340064,10
1994-11-01,20340114,5
1994-11-01,20340192,3
1994-11-01,20340417,10
1994-11-01,20340466,3
1994-11-01,20340471,10
1994-11-01,20340513,10
1994-11-01,20340556,2
1994-11-01,20340672,7
1994-11-01,20340726,10
1994-11-01,20340785,25
1994-11-01,20340852,10
1994-11-01,20340953,10
1994-11-01,20341005,5
1994-11-01,20341012,5
1994-11-01,20341068,2
1994-11-01,20341131,10
1994-11-01,20341298,10
1994-11-01,20341368,8
1994-11-01,20341435,7
1994-11-01,20341483,20
1994-11-01,20341568,10
1994-11-01,20341605,5
1994-11-01,20341654,5
1994-11-01,20341704,20
1994-11-01,20341796,5
1994-11-01,20341851,10
1994-11-01,20341915,4
1994-11-01,20341986,25
1994-11-01,20342076,5
1994-11-01,20342100,10
1994-11-01,20342167,20
1994-11-01,20342265,8
1994-11-01,20342327,3
1994-11-01,20342472,2
1994-11-01,20342531,8
1994-11-01,20342536,7
1994-11-01,20342603,7
1994-11-01,20342666,10
1994-11-01,20342854,2
1994-11-01,20342899,10
1994-11-01,20342961,5
1994-11-01,20343009,10
1994-11-01,20343110,25
1994-11-01,20343133,8
1994-11-01,20343178,10
1994-11-01,20343237,10
1994-11-01,20343320,4
1994-11-01,20343445,3
1994-11-01,20343508,15
1994-11-01,20343565,10
1994-11-01,20343617,10
1994-11-01,20343772,7
1994-11-01,20343828,3
1994-11-01,20343870,10
1994-11-01,20343924,5
1994-11-01,20344014,10
1994-11-01,20344069,5
1994-11-01,20344133,5
1994-11-01,20344174,18
1994-11-01,20344214,10
1994-11-01,20344363,7
1994-11-01,20344418,5
1994-11-01,20344468,5
1994-11-01,20344509,8
1994-11-01,20344630,5
1994-11-01,20344705,4
1994-11-01,20344795,5
1994-11-01,20344869,5
1994-11-01,20345087,10
1994-11-01,20345136,10
1994-11-01,20345154,15
1994-11-01,20345214,10
1994-11-01,20345302,2
1994-11-01,20345509,2
1994-11-01,20345578,10
1994-11-01,20345679,5
1994-11-01,20345710,5
1994-11-01,20345738,8
1994-11-01,20345863,25
1994-11-01,20345931,8
1994-11-01,20345972,7
1994-11-01,20346024,10
1994-11-01,20346105,5
1994-11-01,20346129,4
1994-11-01,20346178,5
1994-11-01,20346233,5
1994-11-01,20346273,8
1994-11-01,20346398,10
1994-11-01,20346456,15
1994-11-01,20346497,10
1994-11-01,20346513,20
1994-11-01,20346568,10
1994-11-01,20346693,20
1994-11-01,20346737,3
1994-11-01,20346796,10
1994-11-01,20346875,10
1994-11-01,20346993,7
1994-11-01,20347041,7
1994-11-01,20347118,10
1994-11-01,20347172,25
1994-11-01,20347320,5
1994-11-01,20347338,7
1994-11-01,20347375,5
1994-11-01,20347448,10
1994-11-01,20347516,7
1994-11-01,20347667,10
1994-11-01,20347724,10
1994-11-01,20347783,2
1994-11-01,20347807,10
1994-11-01,20347837,20
1994-11-01,20347954,5
1994-11-01,20348010,2
1994-11-01,20348054,8
1994-11-01,20348108,7
1994-11-01,20348207,5
1994-11-01,20348208,5
1994-11-01,20348258,10
1994-11-01,20348323,7
1994-11-01,20348393,7
1994-11-01,20348490,8
1994-11-01,20348540,5
1994-11-01,20348581,8
1994-11-01,20348628,25
1994-11-01,20348637,7
1994-11-01,20348728,10
1994-11-01,20348773,10
1994-11-01,20348836,18
1994-11-01,20348889,10
1994-11-01,20348994,5
1994-11-01,20349051,7
1994-11-01,20349100,10
1994-11-01,20349158,10
1994-11-01,20349256,5
1994-11-01,20349309,10
1994-11-01,20349359,7
1994-11-01,20349400,10
1994-11-01,20349550,10
1994-11-01,20349587,20
1994-11-01,20349609,15
1994-11-01,20349642,10
1994-11-01,20349699,7
1994-11-01,20349793,5
1994-11-01,20349847,7
1994-11-01,20349894,7
1994-11-01,20349952,10
1994-11-01,20350049,10
1994-11-01,20350072,7
1994-11-01,20350141,7
1994-11-01,20350191,7
1994-11-01,20350252,10
1994-11-01,20350382,15
1994-11-01,20350463,3
1994-11-01,20350473,7
1994-11-01,20350520,4
1994-11-01,20350578,5
1994-11-01,20350722,7
1994-11-01,20350790,15
1994-11-01,20350842,5
1994-11-01,20350893,5
1994-11-01,20350899,2
1994-11-01,20351025,5
1994-11-01,20351076,20
1994-11-01,20351129,10
1994-11-01,20351180,7
1994-11-01,20351309,15
1994-11-01,20351363,5
1994-11-01,20351431,2
1994-11-01,20351487,10
1994-11-01,20351564,7
1994-11-01,20351610,2
1994-11-01,20351667,5
1994-11-01,20351736,7
1994-11-01,20351860,8
1994-11-01,20351916,10
1994-11-01,20351926,10
1994-11-01,20351971,10
1994-11-01,20352036,10
1994-11-01,20352161,25
1994-11-01,20352216,10
1994-11-01,20352292,5
1994-11-01,20352349,7
1994-11-01,20352413,7
1994-11-01,20352463,5
1994-11-01,20352530,10
1994-11-01,20352589,25
1994-11-01,20352641,25
1994-11-01,20352744,5
1994-11-01,20352779,5
1994-11-01,20352946,5
1994-11-01,20353033,5
1994-11-01,20353304,10
1994-11-01,20353527,5
1994-11-01,20353612,7
1994-11-01,20353704,10
1994-11-01,20353793,7
1994-11-01,20353969,5
1994-11-01,20354068,5
1994-11-01,20354137,18
1994-11-01,20354216,12
1994-11-01,20354381,5
1994-11-01,20354429,3
1994-11-01,20354531,10
1994-11-01,20354660,10
1994-11-01,20354742,25
1994-11-01,20354930,2
1994-11-01,20355003,2
1994-11-01,20355076,5
1994-11-01,20355138,5
1994-11-01,20355303,20
1994-11-01,20355427,8
1994-11-01,20355494,5
1994-11-01,20355569,10
1994-11-01,20355702,5
1994-11-01,20355756,5
1994-11-01,20355791,5
1994-11-01,20355888,10
1994-11-01,20355958,5
1994-11-01,20356082,3
1994-11-01,20356190,5
1994-11-01,20356263,5
1994-11-01,20356343,5
1994-11-01,20356470,7
1994-11-01,20356475,10
1994-11-01,20356562,10
1994-11-01,20356634,10
1994-11-01,20356709,10
1994-11-01,20356860,5
1994-11-01,20356927,15
1994-11-01,20357009,5
1994-11-01,20357035,5
1994-11-01,20357080,5
1994-11-01,20357256,7
1994-11-01,20357315,8
1994-11-01,20357399,10
1994-11-01,20357456,10
1994-11-01,20357594,25
1994-11-01,20357634,5
1994-11-01,20357675,7
1994-11-01,20357729,25
1994-11-01,20357806,5
1994-11-01,20357991,20
1994-11-01,20358039,10
1994-11-01,20358101,2
1994-11-01,20358153,10
1994-11-01,20358296,20
1994-11-01,20358385,20
1994-11-01,20358447,5
1994-11-01,20358530,5
1994-11-01,20358675,15
1994-11-01,20358747,5
1994-11-01,20358781,10
1994-11-01,20358807,7
1994-11-01,20358881,5
1994-11-01,20359112,10
1994-11-01,20359188,10
1994-11-01,20359256,5
1994-11-01,20359324,15
1994-11-01,20359367,6
1994-11-01,20359486,5
1994-11-01,20359571,10
1994-11-01,20359655,3
1994-11-01,20359714,10
1994-11-01,20359926,7
1994-11-01,20359973,5
1994-11-01,20359988,10
1994-11-01,20360052,25
1994-11-01,20360117,50
1994-11-01,20360341,10
1994-11-01,20360397,2
1994-11-01,20360468,8
1994-11-01,20360555,10
1994-11-01,20360677,7
1994-11-01,20360679,10
1994-11-01,20360753,10
1994-11-01,20360832,7
1994-11-01,20360908,3
1994-11-01,20361058,5
1994-11-01,20361145,10
1994-11-01,20361224,10
1994-11-01,20361296,7
1994-11-01,20361445,10
1994-11-01,20361533,3
1994-11-01,20361644,4
1994-11-01,20361804,5
1994-11-01,20361937,5
1994-11-01,20362001,5
1994-11-01,20362010,10
1994-11-01,20362081,15
1994-11-01,20362145,18
1994-11-01,20362328,5
1994-11-01,20362448,7
1994-11-01,20362519,5
1994-11-01,20362582,2
1994-11-01,20362623,10
1994-11-01,20362754,5
1994-11-01,20362790,10
1994-11-01,20362826,5
1994-11-01,20362863,7
1994-11-01,20362973,8
1994-11-01,20363012,10
1994-11-01,20363068,8
1994-11-01,20363070,5
1994-11-01,20363112,7
1994-11-01,20363214,7
1994-11-01,20363264,4
1994-11-01,20363319,7
1994-11-01,20363372,5
1994-11-01,20363441,5
1994-11-01,20363471,3
1994-11-01,20363511,7
1994-11-01,20363550,10
1994-11-01,20363595,10
1994-11-01,20363704,5
1994-11-01,20363746,7
1994-11-01,20363805,2
1994-11-01,20363847,10
1994-11-01,20363937,7
1994-11-01,20363986,3
1994-11-01,20364025,10
1994-11-01,20364075,5
1994-11-01,20364164,5
1994-11-01,20364211,10
1994-11-01,20364254,10
1994-11-01,20364292,10
1994-11-01,20364309,10
1994-11-01,20364395,3
1994-11-01,20364447,7
1994-11-01,20364535,5
1994-11-01,20364574,15
1994-11-01,20364667,10
1994-11-01,20364706,10
1994-11-01,20364775,3
1994-11-01,20364855,25
1994-11-01,20364897,10
1994-11-01,20365004,10
1994-11-01,20365076,15
1994-11-01,20365137,10
1994-11-01,20365196,10
1994-11-01,20365281,10
1994-11-01,20365318,3
1994-11-01,20365366,7
1994-11-01,20365448,20
1994-11-01,20365509,10
1994-11-01,20365616,10
1994-11-01,20365680,10
1994-11-01,20365737,8
1994-11-01,20365802,5
1994-11-01,20365940,10
1994-11-01,20365989,7
1994-11-01,20366035,7
1994-11-01,20366087,7
1994-11-01,20366201,7
1994-11-01,20366289,10
1994-11-01,20366358,5
1994-11-01,20366409,10
1994-11-01,20366496,25
1994-11-01,20366543,7
1994-11-01,20366620,7
1994-11-01,20366697,5
1994-11-01,20366767,10
1994-11-01,20366938,7
1994-11-01,20367013,10
1994-11-01,20367111,5
1994-11-01,20367209,10
1994-11-01,20367404,10
1994-11-01,20367530,8
1994-11-01,20367620,7
1994-11-01,20367714,2
1994-11-01,20367875,5
1994-11-01,20367894,20
1994-11-01,20367979,5
1994-11-01,20368062,10
1994-11-01,20368114,20
1994-11-01,20368272,10
1994-11-01,20368341,3
1994-11-01,20368404,5
1994-11-01,20368417,7
1994-11-01,20368475,25
1994-11-01,20368644,8
1994-11-01,20368721,3
1994-11-01,20368786,20
1994-11-01,20368910,10
1994-11-01,20369119,5
1994-11-01,20369178,25
1994-11-01,20369256,3
1994-11-01,20369351,10
1994-11-01,20369430,10
1994-11-01,20369582,5
1994-11-01,20369647,10
1994-11-01,20369731,10
1994-11-01,20369801,10
1994-11-01,20369935,5
1994-11-01,20369966,10
1994-11-01,20370039,5
1994-11-01,20370107,5
1994-11-01,20370172,7
1994-11-01,20370292,10
1994-11-01,20370349,20
1994-11-01,20370412,18
1994-11-01,20370479,5
1994-11-01,20370594,7
1994-11-01,20370660,7
1994-11-01,20370724,2
1994-11-01,20370822,3
1994-11-01,20370966,7
1994-11-01,20370969,10
1994-11-01,20371043,10
1994-11-01,20371112,5
1994-11-01,20371185,10
1994-11-01,20371354,5
1994-11-01,20371460,2
1994-11-01,20371558,7
1994-11-01,20371624,5
1994-11-01,20371641,3
1994-11-01,20371786,5
1994-11-01,20371914,10
1994-11-01,20372022,4
1994-11-01,20372099,4
1994-11-01,20372269,7
1994-11-01,20372312,20
1994-11-01,20372368,10
1994-11-01,20372443,3
1994-11-01,20372516,7
1994-11-01,20372645,7
1994-11-01,20372733,10
1994-11-01,20372825,5
1994-11-01,20372878,10
1994-11-01,20372966,4
1994-11-01,20373026,7
1994-11-01,20373097,10
1994-11-01,20373158,10
1994-11-01,20373223,10
1994-11-01,20373376,7
1994-11-01,20373455,7
1994-11-01,20373569,10
1994-11-01,20373679,3
1994-11-01,20373818,7
1994-11-01,20373925,5
1994-11-01,20374045,3
1994-11-01,20374163,3
1994-11-01,20374224,10
1994-11-01,20374345,10
1994-11-01,20374447,7
1994-11-01,20374606,5
1994-11-01,20374686,8
1994-11-01,20374833,10
1994-11-01,20374844,3
1994-11-01,20374930,2
1994-11-01,20374984,5
1994-11-01,20375048,10
1994-11-01,20375153,10
1994-11-01,20375248,25
1994-11-01,20375325,5
1994-11-01,20375409,7
1994-11-01,20375476,10
1994-11-01,20375585,7
1994-11-01,20375651,20
1994-11-01,20375734,15
1994-11-01,20375797,25
1994-11-01,20375920,2
1994-11-01,20375989,5
1994-11-01,20376072,8
1994-11-01,20376151,2
1994-11-01,20376192,7
1994-11-01,20376292,10
1994-11-01,20376367,7
1994-11-01,20376414,7
1994-11-01,20376477,3
1994-11-01,20376602,7
1994-11-01,20376669,5
1994-11-01,20376742,15
1994-11-01,20376800,7
1994-11-01,20376944,10
1994-11-01,20377016,7
1994-11-01,20377097,10
1994-11-01,20377167,10
1994-11-01,20377246,3
1994-11-01,20377283,10
1994-11-01,20377300,7
1994-11-01,20377378,10
1994-11-01,20377445,5
1994-11-01,20377738,15
1994-11-01,20377838,5
1994-11-01,20377910,5
1994-11-01,20377929,5
1994-11-01,20377990,5
1994-11-01,20378133,5
1994-11-01,20378212,10
1994-11-01,20378286,5
1994-11-01,20378340,7
1994-11-01,20378510,7
1994-11-01,20378552,5
1994-11-01,20378614,10
1994-11-01,20378699,10
1994-11-01,20378797,5
1994-11-01,20378943,5
1994-11-01,20379004,7
1994-11-01,20379066,3
1994-11-01,20379147,10
1994-11-01,20379320,6
1994-11-01,20379329,5
1994-11-01,20379407,5
1994-11-01,20379482,5
1994-11-01,20379584,5
1994-11-01,20379703,20
1994-11-01,20379808,7
1994-11-01,20379881,10
1994-11-01,20379951,5
1994-11-01,20380074,5
1994-11-01,20380139,3
1994-11-01,20380230,10
1994-11-01,20380352,8
1994-11-01,20380510,5
1994-11-01,20380566,10
1994-11-01,20380617,10
1994-11-01,20380685,10
1994-11-01,20380753,10
1994-11-01,20380808,7
1994-11-01,20380889,10
1994-11-01,20380939,13
1994-11-01,20381036,5
1994-11-01,20381177,5
1994-11-01,20381236,7
1994-11-01,20381263,5
1994-11-01,20381308,2
1994-11-01,20381389,5
1994-11-01,20381519,5
1994-11-01,20381616,5
1994-11-01,20381688,15
1994-11-01,20381761,7
1994-11-01,20381806,5
1994-11-01,20381946,2
1994-11-01,20382028,5
1994-11-01,20382106,3
1994-11-01,20382175,10
1994-11-01,20382300,10
1994-11-01,20382383,5
1994-11-01,20382387,10
1994-11-01,20382490,20
1994-11-01,20382566,10
1994-11-01,20382731,20
1994-11-01,20382801,5
1994-11-01,20382876,20
1994-11-01,20382939,20
1994-11-01,20383157,2
1994-11-01,20383310,10
1994-11-01,20383441,3
1994-11-01,20383534,10
1994-11-01,20383591,10
1994-11-01,20383672,20
1994-11-01,20383774,5
1994-11-01,20383856,10
1994-11-01,20383977,20
1994-11-01,20384155,5
1994-11-01,20384207,5
1994-11-01,20384215,10
1994-11-01,20384284,10
1994-11-01,20384386,5
1994-11-01,20384536,2
1994-11-01,20384623,10
1994-11-01,20384696,5
1994-11-01,20384764,7
1994-11-01,20384770,7
1994-11-01,20384920,3
1994-11-01,20384979,7
1994-11-01,20385062,5
1994-11-01,20385130,5
1994-11-01,20385303,5
1994-11-01,20385406,10
1994-11-01,20385442,18
1994-11-01,20385524,7
1994-11-01,20385595,8
1994-11-01,20385780,3
1994-11-01,20385861,5
1994-11-01,20385947,5
1994-11-01,20386009,10
1994-11-01,20386143,5
1994-11-01,20386229,10
1994-11-01,20386322,10
1994-11-01,20386393,10
1994-11-01,20386584,10
1994-11-01,20386672,5
1994-11-01,20386740,8
1994-11-01,20386742,3
1994-11-01,20386808,10
1994-11-01,20386989,5
1994-11-01,20387085,7
1994-11-01,20387202,3
1994-11-01,20387270,5
1994-11-01,20387426,7
1994-11-01,20387431,20
1994-11-01,20387522,25
1994-11-01,20387618,7
1994-11-01,20387682,7
1994-11-01,20387798,5
1994-11-01,20387864,5
1994-11-01,20387903,3
1994-11-01,20387910,7
1994-11-01,20387967,20
1994-11-01,20388084,20
1994-11-01,20388153,5
1994-11-01,20388202,10
1994-11-01,20388263,5
1994-11-01,20388319,7
1994-11-01,20388385,8
1994-11-01,20388437,7
1994-11-01,20388488,10
1994-11-01,20388561,10
1994-11-01,20388668,10
1994-11-01,20388744,5
1994-11-01,20388799,5
1994-11-01,20388865,20
1994-11-01,20388972,7
1994-11-01,20389036,5
1994-11-01,20389096,4
1994-11-01,20389173,7
1994-11-01,20389270,7
1994-11-01,20389338,10
1994-11-01,20389420,5
1994-11-01,20389488,10
1994-11-01,20389567,3
1994-11-01,20389711,5
1994-11-01,20389784,5
1994-11-01,20389785,10
1994-11-01,20389856,10
1994-11-01,20389942,3
1994-11-01,20390101,7
1994-11-01,20390162,5
1994-11-01,20390232,10
1994-11-01,20390394,5
1994-11-01,20390543,4
1994-11-01,20390627,3
1994-11-01,20390711,10
1994-11-01,20390774,10
1994-11-01,20390883,7
1994-11-01,20390911,10
1994-11-01,20390939,10
1994-11-01,20391009,15
1994-11-01,20391075,5
1994-11-01,20391205,3
1994-11-01,20391266,10
1994-11-01,20391354,5
1994-11-01,20391428,10
1994-11-01,20391447,7
1994-11-01,20391637,15
1994-11-01,20391740,7
1994-11-01,20391792,10
1994-11-01,20391879,8
1994-11-01,20392004,10
1994-11-01,20392074,8
1994-11-01,20392138,5
1994-11-01,20392195,5
1994-11-01,20392399,7
1994-11-01,20392511,3
1994-11-01,20392631,20
1994-11-01,20392722,5
1994-11-01,20392841,15
1994-11-01,20392921,7
1994-11-01,20393032,10
1994-11-01,20393118,7
1994-11-01,20393203,5
1994-11-01,20393419,5
1994-11-01,20393532,3
1994-11-01,20393612,7
1994-11-01,20393686,10
1994-11-01,20393703,5
1994-11-01,20393926,5
1994-11-01,20394005,5
1994-11-01,20394079,3
1994-11-01,20394143,10
1994-11-01,20394291,10
1994-11-01,20394368,5
1994-11-01,20394438,8
1994-11-01,20394507,10
1994-11-01,20394674,25
1994-11-01,20394762,20
1994-11-01,20394823,5
1994-11-01,20394936,10
1994-11-01,20395220,10
1994-11-01,20395298,5
1994-11-01,20395372,3
1994-11-01,20395426,7
1994-11-01,20395560,10
1994-11-01,20395611,4
1994-11-01,20395671,20
1994-11-01,20395681,2
1994-11-01,20395762,3
1994-11-01,20395901,5
1994-11-01,20396019,5
1994-11-01,20396142,10
1994-11-01,20396235,10
1994-11-01,20396294,10
1994-11-01,20396447,5
1994-11-01,20396535,7
1994-11-01,20396590,5
1994-11-01,20396655,2
1994-11-01,20396799,10
1994-11-01,20396892,5
1994-11-01,20397018,15
1994-11-01,20397127,2
1994-11-01,20397297,10
1994-11-01,20397372,10
1994-11-01,20397439,10
1994-11-01,20397547,5
1994-11-01,20397548,2
1994-11-01,20397687,10
1994-11-01,20397755,25
1994-11-01,20397829,10
1994-11-01,20397936,7
1994-11-01,20398133,5
1994-11-01,20398213,10
1994-11-01,20398219,10
1994-11-01,20398315,8
1994-11-01,20398389,7
1994-11-01,20398529,10
1994-11-01,20398673,5
1994-11-01,20398772,20
1994-11-01,20398840,5
1994-11-01,20398997,5
1994-11-01,20399004,5
1994-11-01,20399066,5
1994-11-01,20399149,3
1994-11-01,20399221,4
1994-11-01,20399373,5
1994-11-01,20399435,10
1994-11-01,20399504,2
1994-11-01,20399565,7
1994-11-01,20399713,7
1994-11-01,20399727,10
1994-11-01,20399790,5
1994-11-01,20399843,2
1994-11-01,20399915,10
1994-11-01,20400152,5
1994-11-01,20400234,5
1994-11-01,20400342,7
1994-11-01,20400429,15
1994-11-01,20400628,10
1994-11-01,20400715,7
1994-11-01,20400796,10
1994-11-01,20400935,10
1994-11-01,20401061,5
1994-11-01,20401090,7
1994-11-01,20401235,10
1994-11-01,20401337,7
1994-11-01,20401419,5
1994-11-01,20401621,10
1994-11-01,20401704,10
1994-11-01,20401705,5
1994-11-01,20401776,8
1994-11-01,20401836,10
1994-11-01,20401998,18
1994-11-01,20402051,10
1994-11-01,20402121,10
1994-11-01,20402181,10
1994-11-01,20402202,5
1994-11-01,20402327,10
1994-11-01,20402389,10
1994-11-01,20402442,10
1994-11-01,20402494,7
1994-11-01,20402616,8
1994-11-01,20402633,7
1994-11-01,20402670,5
1994-11-01,20402749,10
1994-11-01,20402809,7
1994-11-01,20402963,10
1994-11-01,20403018,5
1994-11-01,20403064,10
1994-11-01,20403129,25
1994-11-01,20403233,5
1994-11-01,20403305,10
1994-11-01,20403387,2
1994-11-01,20403460,5
1994-11-01,20403629,7
1994-11-01,20403654,7
1994-11-01,20403786,10
1994-11-01,20403862,5
1994-11-01,20403942,3
1994-11-01,20404109,20
1994-11-01,20404179,7
1994-11-01,20404242,5
1994-11-01,20404311,5
1994-11-01,20404314,25
1994-11-01,20404489,2
1994-11-01,20404551,20
1994-11-01,20404615,20
1994-11-01,20404663,3
1994-11-01,20404756,10
1994-11-01,20404836,2
1994-11-01,20404902,10
1994-11-01,20404996,10
1994-11-01,20405056,10
1994-11-01,20405154,10
1994-11-01,20405225,3
1994-11-01,20405284,5
1994-11-01,20405317,10
1994-11-01,20405355,7
1994-11-01,20405499,15
1994-11-01,20405564,5
1994-11-01,20405633,10
1994-11-01,20405684,5
1994-11-01,20405796,3
1994-11-01,20405880,15
1994-11-01,20405938,10
1994-11-01,20406000,5
1994-11-01,20406135,20
1994-11-01,20406194,10
1994-11-01,20406266,5
1994-11-01,20406330,5
1994-11-01,20406334,5
1994-11-01,20406477,20
1994-11-01,20406540,7
1994-11-01,20406615,25
1994-11-01,20406674,5
1994-11-01,20406788,2
1994-11-01,20406838,10
1994-11-01,20406879,3
1994-11-01,20406962,20
1994-11-01,20407032,8
1994-11-01,20407177,10
1994-11-01,20407251,2
1994-11-01,20407315,25
1994-11-01,20407374,10
1994-11-01,20407459,10
1994-11-01,20407528,2
1994-11-01,20407612,10
1994-11-01,20407661,8
1994-11-01,20407707,7
1994-11-01,20407834,25
1994-11-01,20407902,5
1994-11-01,20407967,7
1994-11-01,20408012,8
1994-11-01,20408065,25
1994-11-01,20408147,15
1994-11-01,20408217,10
1994-11-01,20408264,4
1994-11-01,20408336,5
1994-11-01,20408463,10
1994-11-01,20408540,5
1994-11-01,20408635,10
1994-11-01,20408684,5
1994-11-01,20408860,7
1994-11-01,20408937,10
1994-11-01,20409015,10
1994-11-01,20409069,15
1994-11-01,20409148,5
1994-11-01,20409200,10
1994-11-01,20409281,5
1994-11-01,20409393,10
1994-11-01,20409471,5
1994-11-01,20409660,5
1994-11-01,20409859,7
1994-11-01,20409899,1
1994-11-01,20409929,7
1994-11-01,20409995,5
1994-11-01,20410180,5
1994-11-01,20410280,5
1994-11-01,20410342,10
1994-11-01,20410376,7
1994-11-01,20410519,20
1994-11-01,20410540,7
1994-11-01,20410668,2
1994-11-01,20410734,5
1994-11-01,20410792,10
1994-11-01,20410904,5
1994-11-01,20410969,7
1994-11-01,20410975,10
1994-11-01,20411044,5
1994-11-01,20411102,3
1994-11-01,20411214,10
1994-11-01,20411266,20
1994-11-01,20411315,10
1994-11-01,20411369,10
1994-11-01,20411491,5
1994-11-01,20411546,10
1994-11-01,20411607,5
1994-11-01,20411760,7
1994-11-01,20411867,5
1994-11-01,20411878,10
1994-11-01,20411908,7
1994-11-01,20411972,7
1994-11-01,20412021,15
1994-11-01,20412154,5
1994-11-01,20412210,10
1994-11-01,20412262,18
1994-11-01,20412300,5
1994-11-01,20412302,3
1994-11-01,20412389,5
1994-11-01,20412454,3
1994-11-01,20412510,7
1994-11-01,20412552,10
1994-11-01,20412643,7
1994-11-01,20412696,10
1994-11-01,20412747,5
1994-11-01,20412750,7
1994-11-01,20412788,7
1994-11-01,20412876,3
1994-11-01,20412929,10
1994-11-01,20412968,7
1994-11-01,20413018,5
1994-11-01,20413114,10
1994-11-01,20413167,10
1994-11-01,20413219,15
1994-11-01,20413246,2
1994-11-01,20413290,19
1994-11-01,20413399,10
1994-11-01,20413458,10
1994-11-01,20413507,7
1994-11-01,20413561,7
1994-11-01,20413662,15
1994-11-01,20413710,3
1994-11-01,20413748,2
1994-11-01,20413797,4
1994-11-01,20413894,15
1994-11-01,20413959,10
1994-11-01,20414025,7
1994-11-01,20414085,5
1994-11-01,20414117,10
1994-11-01,20414188,5
1994-11-01,20414255,10
1994-11-01,20414315,10
1994-11-01,20414351,2
1994-11-01,20414489,5
1994-11-01,20414532,7
1994-11-01,20414536,7
1994-11-01,20414583,3
1994-11-01,20414660,10
1994-11-01,20414747,5
1994-11-01,20414792,10
1994-11-01,20414861,5
1994-11-01,20414905,5
1994-11-01,20414963,5
1994-11-01,20415006,2
1994-11-01,20415062,10
1994-11-01,20415114,10
1994-11-01,20415162,5
1994-11-01,20415281,5
1994-11-01,20415318,5
1994-11-01,20415357,5
1994-11-01,20415413,3
1994-11-01,20415457,7
1994-11-01,20415557,5
1994-11-01,20415594,10
1994-11-01,20415640,7
1994-11-01,20415688,10
1994-11-01,20415777,10
1994-11-01,20415818,3
1994-11-01,20415861,5
1994-11-01,20415908,10
1994-11-01,20415990,10
1994-11-01,20416044,2
1994-11-01,20416074,3
1994-11-01,20416087,10
1994-11-01,20416119,5
1994-11-01,20416217,10
1994-11-01,20416275,8
1994-11-01,20416313,5
1994-11-01,20416373,20
1994-11-01,20416466,5
1994-11-01,20416469,10
1994-11-01,20416509,25
1994-11-01,20416559,10
1994-11-01,20416611,25
1994-11-01,20416690,10
1994-11-01,20416743,15
1994-11-01,20416783,7
1994-11-01,20416842,20
1994-11-01,20416939,10
1994-11-01,20416954,10
1994-11-01,20417001,10
1994-11-01,20417042,10
1994-11-01,20417096,7
1994-11-01,20417192,10
1994-11-01,20417235,7
1994-11-01,20417274,10
1994-11-01,20417309,10
1994-11-01,20417418,10
1994-11-01,20417453,7
1994-11-01,20417465,2
1994-11-01,20417518,3
1994-11-01,20417558,2
1994-11-01,20417661,5
1994-11-01,20417722,7
1994-11-01,20417766,10
1994-11-01,20417812,5
1994-11-01,20417904,7
1994-11-01,20417949,10
1994-11-01,20417995,5
1994-11-01,20418064,7
1994-11-01,20418174,20
1994-11-01,20418212,10
1994-11-01,20418277,5
1994-11-01,20418351,10
1994-11-01,20418442,5
1994-11-01,20418468,10
1994-11-01,20418510,5
1994-11-01,20418555,15
1994-11-01,20418597,10
1994-11-01,20418692,10
1994-11-01,20418750,4
1994-11-01,20418800,15
1994-11-01,20418845,7
1994-11-01,20418910,15
1994-11-01,20418941,7
1994-11-01,20418989,5
1994-11-01,20419039,5
1994-11-01,20419086,3
1994-11-01,20419192,10
1994-11-01,20419249,2
1994-11-01,20419319,7
1994-11-01,20419322,5
1994-11-01,20419365,5
1994-11-01,20419503,7
1994-11-01,20419569,10
1994-11-01,20419624,5
1994-11-01,20419685,10
1994-11-01,20419766,7
1994-11-01,20419792,5
1994-11-01,20419837,15
1994-11-01,20419889,5
1994-11-01,20419954,18
1994-11-01,20420084,10
1994-11-01,20420145,10
1994-11-01,20420206,10
1994-11-01,20420290,5
1994-11-01,20420501,7
1994-11-01,20420556,2
1994-11-01,20420601,7
1994-11-01,20420649,10
1994-11-01,20420680,5
1994-11-01,20420752,10
1994-11-01,20420801,5
1994-11-01,20420851,20
1994-11-01,20420910,5
1994-11-01,20421010,7
1994-11-01,20421068,3
1994-11-01,20421110,7
1994-11-01,20421117,5
1994-11-01,20421172,18
1994-11-01,20421278,10
1994-11-01,20421327,15
1994-11-01,20421389,5
1994-11-01,20421433,5
1994-11-01,20421500,3
1994-11-01,20421520,10
1994-11-01,20421575,10
1994-11-01,20421620,10
1994-11-01,20421669,25
1994-11-01,20421785,7
1994-11-01,20421852,5
1994-11-01,20421902,5
1994-11-01,20421945,7
1994-11-01,20422031,2
1994-11-01,20422047,3
1994-11-01,20422075,7
1994-11-01,20422123,5
1994-11-01,20422196,7
1994-11-01,20422284,10
